year,week,sex,county_name,county_id,imported,age_group,case_number
2023,46,M,Yunlin County,10009,0,60~64,2
2023,46,M,Yunlin County,10009,0,65~69,1
2023,46,M,Yunlin County,10009,0,70+,1
2023,46,F,Chiayi County,10010,0,70+,1
2023,46,M,Chiayi County,10010,0,35~39,1
2023,46,M,Chiayi County,10010,0,50~54,1
2023,46,M,Chiayi County,10010,0,65~69,1
2023,46,F,Chiayi County,10010,0,70+,2
2023,46,M,Chiayi County,10010,0,50~54,2
2023,46,F,Chiayi County,10010,0,70+,1
2023,46,M,Chiayi County,10010,0,70+,2
2023,46,M,Chiayi County,10010,0,60~64,2
2023,46,F,Chiayi County,10010,0,70+,1
2023,46,M,Chiayi County,10010,0,20~24,1
2023,46,M,Chiayi County,10010,0,35~39,1
2023,46,M,Chiayi County,10010,0,55~59,1
2023,46,M,Chiayi County,10010,0,60~64,2
2023,46,M,Chiayi County,10010,0,65~69,1
2023,46,F,Chiayi County,10010,0,70+,1
2023,46,M,Chiayi County,10010,0,70+,1
2023,46,F,Pingtung County,10013,0,65~69,1
2023,46,F,Pingtung County,10013,0,30~34,1
2023,46,M,Pingtung County,10013,0,40~44,1
2023,46,M,Pingtung County,10013,0,10~14,2
2023,46,F,Pingtung County,10013,0,15~19,1
2023,46,M,Pingtung County,10013,0,15~19,1
2023,46,F,Pingtung County,10013,0,20~24,1
2023,46,M,Pingtung County,10013,0,25~29,1
2023,46,M,Pingtung County,10013,0,30~34,1
2023,46,M,Pingtung County,10013,0,35~39,1
2023,46,M,Pingtung County,10013,0,40~44,2
2023,46,F,Pingtung County,10013,0,50~54,2
2023,46,F,Pingtung County,10013,0,60~64,1
2023,46,M,Pingtung County,10013,0,60~64,1
2023,46,F,Pingtung County,10013,0,65~69,1
2023,46,M,Pingtung County,10013,0,65~69,1
2023,46,F,Pingtung County,10013,0,70+,3
2023,46,M,Pingtung County,10013,0,70+,5
2023,46,M,Pingtung County,10013,0,45~49,1
2023,46,F,Pingtung County,10013,0,70+,1
2023,46,M,Pingtung County,10013,0,70+,1
2023,46,M,Pingtung County,10013,0,30~34,1
2023,46,F,Pingtung County,10013,0,60~64,1
2023,46,M,Pingtung County,10013,0,50~54,1
2023,46,M,Taitung County,10014,0,40~44,1
2023,46,M,Taitung County,10014,0,60~64,1
2023,46,M,Chiayi City,10020,0,60~64,1
2023,46,F,Taipei City,63000,1,25~29,1
2023,46,M,Kaohsiung City,64000,0,1,1
2023,46,M,Kaohsiung City,64000,0,10~14,2
2023,46,F,Kaohsiung City,64000,0,15~19,1
2023,46,M,Kaohsiung City,64000,0,15~19,3
2023,46,M,Kaohsiung City,64000,0,20~24,2
2023,46,F,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,30~34,2
2023,46,F,Kaohsiung City,64000,0,35~39,3
2023,46,M,Kaohsiung City,64000,0,35~39,3
2023,46,M,Kaohsiung City,64000,1,35~39,1
2023,46,F,Kaohsiung City,64000,0,40~44,2
2023,46,M,Kaohsiung City,64000,0,40~44,6
2023,46,F,Kaohsiung City,64000,0,45~49,3
2023,46,M,Kaohsiung City,64000,0,45~49,3
2023,46,F,Kaohsiung City,64000,0,50~54,3
2023,46,M,Kaohsiung City,64000,0,50~54,3
2023,46,F,Kaohsiung City,64000,0,55~59,3
2023,46,M,Kaohsiung City,64000,0,55~59,3
2023,46,F,Kaohsiung City,64000,0,5~9,1
2023,46,M,Kaohsiung City,64000,0,5~9,1
2023,46,F,Kaohsiung City,64000,0,60~64,3
2023,46,M,Kaohsiung City,64000,0,60~64,6
2023,46,F,Kaohsiung City,64000,0,65~69,4
2023,46,M,Kaohsiung City,64000,0,65~69,3
2023,46,F,Kaohsiung City,64000,0,70+,10
2023,46,M,Kaohsiung City,64000,0,70+,6
2023,46,M,Kaohsiung City,64000,0,25~29,1
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,50~54,3
2023,46,M,Kaohsiung City,64000,0,60~64,1
2023,46,F,Kaohsiung City,64000,0,70+,1
2023,46,M,Kaohsiung City,64000,0,70+,1
2023,46,F,Kaohsiung City,64000,0,70+,1
2023,46,M,Kaohsiung City,64000,0,65~69,1
2023,46,M,Kaohsiung City,64000,0,25~29,1
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,55~59,1
2023,46,M,Kaohsiung City,64000,0,70+,1
2023,46,M,Kaohsiung City,64000,0,15~19,2
2023,46,F,Kaohsiung City,64000,0,25~29,2
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,F,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,40~44,2
2023,46,M,Kaohsiung City,64000,0,40~44,2
2023,46,M,Kaohsiung City,64000,0,45~49,2
2023,46,F,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,50~54,2
2023,46,F,Kaohsiung City,64000,0,55~59,1
2023,46,M,Kaohsiung City,64000,0,5~9,1
2023,46,F,Kaohsiung City,64000,0,60~64,2
2023,46,M,Kaohsiung City,64000,0,60~64,3
2023,46,F,Kaohsiung City,64000,0,65~69,2
2023,46,M,Kaohsiung City,64000,0,65~69,1
2023,46,F,Kaohsiung City,64000,0,70+,6
2023,46,M,Kaohsiung City,64000,0,70+,1
2023,46,M,Kaohsiung City,64000,0,15~19,1
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,F,Kaohsiung City,64000,0,35~39,1
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,50~54,1
2023,46,F,Kaohsiung City,64000,0,55~59,2
2023,46,M,Kaohsiung City,64000,0,55~59,1
2023,46,F,Kaohsiung City,64000,0,60~64,2
2023,46,F,Kaohsiung City,64000,0,65~69,1
2023,46,M,Kaohsiung City,64000,0,65~69,1
2023,46,F,Kaohsiung City,64000,0,70+,3
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,M,Kaohsiung City,64000,0,25~29,1
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,F,Kaohsiung City,64000,0,35~39,1
2023,46,M,Kaohsiung City,64000,0,40~44,1
2023,46,F,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,10~14,2
2023,46,M,Kaohsiung City,64000,0,25~29,1
2023,46,F,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,40~44,1
2023,46,F,Kaohsiung City,64000,0,45~49,1
2023,46,M,Kaohsiung City,64000,0,45~49,2
2023,46,M,Kaohsiung City,64000,0,50~54,1
2023,46,F,Kaohsiung City,64000,0,55~59,1
2023,46,F,Kaohsiung City,64000,0,60~64,1
2023,46,M,Kaohsiung City,64000,0,60~64,1
2023,46,F,Kaohsiung City,64000,0,65~69,2
2023,46,M,Kaohsiung City,64000,0,65~69,1
2023,46,F,Kaohsiung City,64000,0,70+,2
2023,46,M,Kaohsiung City,64000,0,70+,4
2023,46,M,Kaohsiung City,64000,0,25~29,2
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,65~69,1
2023,46,M,Kaohsiung City,64000,0,65~69,1
2023,46,F,Kaohsiung City,64000,0,30~34,5
2023,46,M,Kaohsiung City,64000,0,30~34,3
2023,46,F,Kaohsiung City,64000,0,35~39,1
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,M,Kaohsiung City,64000,0,40~44,2
2023,46,F,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,55~59,1
2023,46,F,Kaohsiung City,64000,0,5~9,1
2023,46,F,Kaohsiung City,64000,0,60~64,1
2023,46,F,Kaohsiung City,64000,0,65~69,1
2023,46,M,Kaohsiung City,64000,0,65~69,3
2023,46,F,Kaohsiung City,64000,0,70+,1
2023,46,M,Kaohsiung City,64000,0,70+,2
2023,46,M,Kaohsiung City,64000,0,10~14,1
2023,46,F,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,40~44,1
2023,46,M,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,55~59,2
2023,46,F,Kaohsiung City,64000,0,65~69,2
2023,46,F,Kaohsiung City,64000,0,70+,3
2023,46,M,Kaohsiung City,64000,0,70+,2
2023,46,F,Kaohsiung City,64000,0,15~19,1
2023,46,M,Kaohsiung City,64000,0,15~19,1
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,F,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,45~49,1
2023,46,M,Kaohsiung City,64000,0,45~49,1
2023,46,F,Kaohsiung City,64000,0,70+,2
2023,46,M,Kaohsiung City,64000,0,70+,4
2023,46,M,Kaohsiung City,64000,0,20~24,1
2023,46,F,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,40~44,4
2023,46,F,Kaohsiung City,64000,0,65~69,1
2023,46,F,Kaohsiung City,64000,0,70+,2
2023,46,M,Kaohsiung City,64000,0,70+,2
2023,46,F,Kaohsiung City,64000,0,10~14,1
2023,46,M,Kaohsiung City,64000,1,50~54,1
2023,46,F,Kaohsiung City,64000,0,60~64,1
2023,46,M,Kaohsiung City,64000,0,15~19,3
2023,46,F,Kaohsiung City,64000,0,25~29,1
2023,46,M,Kaohsiung City,64000,0,25~29,2
2023,46,F,Kaohsiung City,64000,0,35~39,3
2023,46,M,Kaohsiung City,64000,0,35~39,4
2023,46,M,Kaohsiung City,64000,0,40~44,3
2023,46,F,Kaohsiung City,64000,0,45~49,2
2023,46,M,Kaohsiung City,64000,0,45~49,1
2023,46,F,Kaohsiung City,64000,0,50~54,4
2023,46,M,Kaohsiung City,64000,0,50~54,2
2023,46,F,Kaohsiung City,64000,0,55~59,1
2023,46,M,Kaohsiung City,64000,0,55~59,1
2023,46,F,Kaohsiung City,64000,0,5~9,2
2023,46,M,Kaohsiung City,64000,0,60~64,3
2023,46,M,Kaohsiung City,64000,0,65~69,1
2023,46,F,Kaohsiung City,64000,0,70+,3
2023,46,M,Kaohsiung City,64000,0,70+,2
2023,46,M,Kaohsiung City,64000,0,45~49,1
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,40~44,1
2023,46,M,Kaohsiung City,64000,0,60~64,1
2023,46,F,Kaohsiung City,64000,0,25~29,1
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,40~44,1
2023,46,F,Kaohsiung City,64000,0,50~54,1
2023,46,M,Kaohsiung City,64000,0,10~14,1
2023,46,M,Kaohsiung City,64000,0,15~19,1
2023,46,M,Kaohsiung City,64000,0,25~29,4
2023,46,M,Kaohsiung City,64000,0,30~34,1
2023,46,M,Kaohsiung City,64000,0,35~39,1
2023,46,F,Kaohsiung City,64000,0,40~44,3
2023,46,M,Kaohsiung City,64000,0,40~44,2
2023,46,F,Kaohsiung City,64000,0,50~54,3
2023,46,M,Kaohsiung City,64000,0,50~54,5
2023,46,F,Kaohsiung City,64000,0,55~59,2
2023,46,M,Kaohsiung City,64000,0,55~59,1
2023,46,F,Kaohsiung City,64000,0,5~9,1
2023,46,M,Kaohsiung City,64000,0,5~9,1
2023,46,F,Kaohsiung City,64000,0,60~64,3
2023,46,F,Kaohsiung City,64000,0,65~69,1
2023,46,M,Kaohsiung City,64000,0,65~69,2
2023,46,F,Kaohsiung City,64000,0,70+,2
2023,46,M,Kaohsiung City,64000,0,70+,5
2023,46,M,Kaohsiung City,64000,0,20~24,1
2023,46,M,Kaohsiung City,64000,0,45~49,1
2023,46,M,Kaohsiung City,64000,0,55~59,1
2023,46,M,Kaohsiung City,64000,0,5~9,1
2023,46,F,Kaohsiung City,64000,0,60~64,2
2023,46,F,Kaohsiung City,64000,0,70+,4
2023,46,M,Kaohsiung City,64000,0,70+,1
2023,46,M,Kaohsiung City,64000,0,45~49,1
2023,46,F,New Taipei City,65000,0,55~59,1
2023,46,M,New Taipei City,65000,0,65~69,1
2023,46,M,New Taipei City,65000,1,35~39,1
2023,46,F,New Taipei City,65000,0,60~64,1
2023,46,M,New Taipei City,65000,0,65~69,1
2023,46,M,Taichung City,66000,0,35~39,1
2023,46,M,Taichung City,66000,0,35~39,1
2023,46,F,Taichung City,66000,0,15~19,1
2023,46,M,Taichung City,66000,0,30~34,1
2023,46,M,Taichung City,66000,1,30~34,1
2023,46,M,Taichung City,66000,1,25~29,1
2023,46,F,Tainan City,67000,0,10~14,1
2023,46,M,Tainan City,67000,0,10~14,1
2023,46,M,Tainan City,67000,0,15~19,3
2023,46,F,Tainan City,67000,0,20~24,2
2023,46,F,Tainan City,67000,0,25~29,3
2023,46,M,Tainan City,67000,0,25~29,1
2023,46,F,Tainan City,67000,0,30~34,3
2023,46,M,Tainan City,67000,0,30~34,2
2023,46,M,Tainan City,67000,0,35~39,3
2023,46,F,Tainan City,67000,0,40~44,1
2023,46,F,Tainan City,67000,0,45~49,2
2023,46,M,Tainan City,67000,0,45~49,4
2023,46,F,Tainan City,67000,0,50~54,1
2023,46,M,Tainan City,67000,0,50~54,1
2023,46,M,Tainan City,67000,0,55~59,3
2023,46,M,Tainan City,67000,0,60~64,2
2023,46,F,Tainan City,67000,0,65~69,4
2023,46,M,Tainan City,67000,0,65~69,3
2023,46,F,Tainan City,67000,0,70+,9
2023,46,M,Tainan City,67000,0,70+,3
2023,46,M,Tainan City,67000,0,15~19,3
2023,46,F,Tainan City,67000,0,20~24,2
2023,46,F,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,30~34,1
2023,46,F,Tainan City,67000,0,35~39,1
2023,46,F,Tainan City,67000,0,40~44,2
2023,46,M,Tainan City,67000,0,40~44,3
2023,46,F,Tainan City,67000,0,45~49,2
2023,46,M,Tainan City,67000,0,45~49,1
2023,46,F,Tainan City,67000,0,50~54,1
2023,46,M,Tainan City,67000,0,50~54,1
2023,46,M,Tainan City,67000,0,55~59,3
2023,46,M,Tainan City,67000,0,5~9,1
2023,46,F,Tainan City,67000,0,60~64,2
2023,46,M,Tainan City,67000,0,60~64,3
2023,46,F,Tainan City,67000,0,65~69,3
2023,46,M,Tainan City,67000,0,65~69,2
2023,46,F,Tainan City,67000,0,70+,1
2023,46,M,Tainan City,67000,0,70+,2
2023,46,M,Tainan City,67000,0,15~19,1
2023,46,M,Tainan City,67000,0,25~29,2
2023,46,M,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,35~39,1
2023,46,M,Tainan City,67000,0,45~49,1
2023,46,F,Tainan City,67000,0,50~54,1
2023,46,M,Tainan City,67000,0,55~59,2
2023,46,F,Tainan City,67000,0,5~9,1
2023,46,F,Tainan City,67000,0,60~64,1
2023,46,M,Tainan City,67000,0,60~64,1
2023,46,F,Tainan City,67000,0,65~69,2
2023,46,F,Tainan City,67000,0,70+,1
2023,46,M,Tainan City,67000,0,70+,2
2023,46,M,Tainan City,67000,0,1,2
2023,46,M,Tainan City,67000,0,10~14,1
2023,46,F,Tainan City,67000,0,15~19,1
2023,46,M,Tainan City,67000,0,15~19,2
2023,46,F,Tainan City,67000,0,20~24,1
2023,46,M,Tainan City,67000,0,20~24,3
2023,46,F,Tainan City,67000,0,25~29,4
2023,46,M,Tainan City,67000,0,25~29,4
2023,46,F,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,30~34,6
2023,46,F,Tainan City,67000,0,35~39,1
2023,46,M,Tainan City,67000,0,35~39,2
2023,46,F,Tainan City,67000,0,4,1
2023,46,M,Tainan City,67000,0,4,1
2023,46,M,Tainan City,67000,0,40~44,11
2023,46,F,Tainan City,67000,0,45~49,1
2023,46,M,Tainan City,67000,0,45~49,6
2023,46,F,Tainan City,67000,0,50~54,7
2023,46,M,Tainan City,67000,0,50~54,4
2023,46,F,Tainan City,67000,0,55~59,2
2023,46,M,Tainan City,67000,0,55~59,2
2023,46,F,Tainan City,67000,0,5~9,1
2023,46,M,Tainan City,67000,0,5~9,2
2023,46,F,Tainan City,67000,0,60~64,4
2023,46,M,Tainan City,67000,0,60~64,8
2023,46,F,Tainan City,67000,0,65~69,5
2023,46,M,Tainan City,67000,0,65~69,3
2023,46,F,Tainan City,67000,0,70+,5
2023,46,M,Tainan City,67000,0,70+,7
2023,46,F,Tainan City,67000,0,10~14,3
2023,46,M,Tainan City,67000,0,10~14,2
2023,46,M,Tainan City,67000,0,20~24,1
2023,46,F,Tainan City,67000,0,25~29,1
2023,46,M,Tainan City,67000,0,25~29,3
2023,46,F,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,30~34,3
2023,46,F,Tainan City,67000,0,35~39,3
2023,46,M,Tainan City,67000,0,35~39,3
2023,46,F,Tainan City,67000,0,40~44,4
2023,46,M,Tainan City,67000,0,40~44,3
2023,46,F,Tainan City,67000,0,45~49,1
2023,46,M,Tainan City,67000,0,45~49,3
2023,46,F,Tainan City,67000,0,50~54,3
2023,46,M,Tainan City,67000,0,50~54,4
2023,46,F,Tainan City,67000,0,55~59,4
2023,46,M,Tainan City,67000,0,55~59,2
2023,46,F,Tainan City,67000,0,5~9,2
2023,46,M,Tainan City,67000,0,5~9,1
2023,46,F,Tainan City,67000,0,60~64,1
2023,46,M,Tainan City,67000,0,60~64,4
2023,46,F,Tainan City,67000,0,65~69,5
2023,46,M,Tainan City,67000,0,65~69,3
2023,46,F,Tainan City,67000,0,70+,7
2023,46,M,Tainan City,67000,0,70+,5
2023,46,M,Tainan City,67000,0,10~14,1
2023,46,M,Tainan City,67000,0,25~29,1
2023,46,M,Tainan City,67000,0,40~44,1
2023,46,F,Tainan City,67000,0,45~49,1
2023,46,F,Tainan City,67000,0,55~59,2
2023,46,M,Tainan City,67000,0,55~59,2
2023,46,F,Tainan City,67000,0,60~64,1
2023,46,M,Tainan City,67000,0,65~69,1
2023,46,F,Tainan City,67000,0,70+,1
2023,46,F,Tainan City,67000,0,10~14,1
2023,46,M,Tainan City,67000,0,10~14,2
2023,46,M,Tainan City,67000,0,15~19,4
2023,46,F,Tainan City,67000,0,2,1
2023,46,M,Tainan City,67000,0,20~24,1
2023,46,F,Tainan City,67000,0,25~29,4
2023,46,F,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,30~34,3
2023,46,F,Tainan City,67000,0,35~39,1
2023,46,M,Tainan City,67000,0,35~39,1
2023,46,F,Tainan City,67000,0,40~44,3
2023,46,M,Tainan City,67000,0,40~44,3
2023,46,F,Tainan City,67000,0,45~49,2
2023,46,M,Tainan City,67000,0,45~49,3
2023,46,F,Tainan City,67000,0,50~54,3
2023,46,M,Tainan City,67000,0,50~54,1
2023,46,F,Tainan City,67000,0,55~59,4
2023,46,M,Tainan City,67000,0,55~59,1
2023,46,F,Tainan City,67000,0,60~64,5
2023,46,M,Tainan City,67000,0,60~64,1
2023,46,F,Tainan City,67000,0,65~69,3
2023,46,M,Tainan City,67000,0,65~69,2
2023,46,F,Tainan City,67000,0,70+,4
2023,46,M,Tainan City,67000,0,70+,3
2023,46,M,Tainan City,67000,0,20~24,1
2023,46,M,Tainan City,67000,0,10~14,1
2023,46,F,Tainan City,67000,0,20~24,1
2023,46,M,Tainan City,67000,0,25~29,2
2023,46,F,Tainan City,67000,0,35~39,2
2023,46,M,Tainan City,67000,0,35~39,1
2023,46,F,Tainan City,67000,0,40~44,1
2023,46,M,Tainan City,67000,0,40~44,1
2023,46,F,Tainan City,67000,0,55~59,1
2023,46,M,Tainan City,67000,0,55~59,4
2023,46,M,Tainan City,67000,0,5~9,1
2023,46,F,Tainan City,67000,0,60~64,3
2023,46,F,Tainan City,67000,0,65~69,1
2023,46,F,Tainan City,67000,0,70+,1
2023,46,M,Tainan City,67000,0,60~64,1
2023,46,M,Tainan City,67000,0,70+,1
2023,46,M,Tainan City,67000,0,70+,1
2023,46,M,Tainan City,67000,0,25~29,1
2023,46,F,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,40~44,1
2023,46,F,Tainan City,67000,0,55~59,1
2023,46,M,Tainan City,67000,0,60~64,1
2023,46,F,Tainan City,67000,0,60~64,1
2023,46,F,Tainan City,67000,0,65~69,1
2023,46,M,Tainan City,67000,0,15~19,1
2023,46,M,Tainan City,67000,0,45~49,1
2023,46,F,Tainan City,67000,0,50~54,1
2023,46,M,Tainan City,67000,0,55~59,1
2023,46,F,Tainan City,67000,0,60~64,1
2023,46,F,Tainan City,67000,0,70+,3
2023,46,F,Tainan City,67000,0,10~14,2
2023,46,M,Tainan City,67000,0,10~14,1
2023,46,F,Tainan City,67000,0,15~19,1
2023,46,M,Tainan City,67000,0,20~24,5
2023,46,M,Tainan City,67000,0,25~29,2
2023,46,F,Tainan City,67000,0,30~34,2
2023,46,M,Tainan City,67000,0,30~34,3
2023,46,F,Tainan City,67000,0,35~39,2
2023,46,M,Tainan City,67000,0,35~39,3
2023,46,F,Tainan City,67000,0,40~44,4
2023,46,M,Tainan City,67000,0,40~44,5
2023,46,F,Tainan City,67000,0,45~49,2
2023,46,M,Tainan City,67000,0,45~49,2
2023,46,F,Tainan City,67000,0,50~54,5
2023,46,M,Tainan City,67000,0,50~54,4
2023,46,F,Tainan City,67000,0,55~59,3
2023,46,M,Tainan City,67000,0,55~59,3
2023,46,F,Tainan City,67000,0,5~9,1
2023,46,F,Tainan City,67000,0,60~64,6
2023,46,M,Tainan City,67000,0,60~64,3
2023,46,F,Tainan City,67000,0,65~69,8
2023,46,M,Tainan City,67000,0,65~69,4
2023,46,F,Tainan City,67000,0,70+,16
2023,46,M,Tainan City,67000,0,70+,15
2023,46,M,Tainan City,67000,0,55~59,1
2023,46,F,Tainan City,67000,0,45~49,1
2023,46,F,Tainan City,67000,0,10~14,2
2023,46,M,Tainan City,67000,0,15~19,1
2023,46,M,Tainan City,67000,0,20~24,1
2023,46,F,Tainan City,67000,0,25~29,2
2023,46,M,Tainan City,67000,0,25~29,1
2023,46,M,Tainan City,67000,0,3,1
2023,46,F,Tainan City,67000,0,30~34,3
2023,46,M,Tainan City,67000,0,30~34,1
2023,46,M,Tainan City,67000,0,40~44,1
2023,46,F,Tainan City,67000,0,45~49,1
2023,46,M,Tainan City,67000,0,45~49,2
2023,46,M,Tainan City,67000,0,50~54,1
2023,46,F,Tainan City,67000,0,55~59,2
2023,46,F,Tainan City,67000,0,5~9,1
2023,46,M,Tainan City,67000,0,5~9,2
2023,46,M,Tainan City,67000,0,60~64,2
2023,46,F,Tainan City,67000,0,70+,4
2023,46,M,Tainan City,67000,0,70+,3
2023,46,F,Tainan City,67000,0,15~19,1
2023,46,M,Tainan City,67000,0,15~19,3
2023,46,F,Tainan City,67000,0,20~24,5
2023,46,M,Tainan City,67000,0,20~24,4
2023,46,F,Tainan City,67000,0,25~29,1
2023,46,M,Tainan City,67000,0,25~29,4
2023,46,F,Tainan City,67000,0,30~34,3
2023,46,M,Tainan City,67000,0,30~34,2
2023,46,F,Tainan City,67000,0,35~39,2
2023,46,M,Tainan City,67000,0,35~39,4
2023,46,F,Tainan City,67000,0,40~44,2
2023,46,M,Tainan City,67000,0,40~44,3
2023,46,F,Tainan City,67000,0,45~49,5
2023,46,M,Tainan City,67000,0,45~49,1
2023,46,F,Tainan City,67000,0,50~54,2
2023,46,M,Tainan City,67000,0,50~54,3
2023,46,F,Tainan City,67000,0,55~59,2
2023,46,M,Tainan City,67000,0,55~59,4
2023,46,F,Tainan City,67000,0,60~64,3
2023,46,M,Tainan City,67000,0,60~64,4
2023,46,F,Tainan City,67000,0,65~69,1
2023,46,F,Tainan City,67000,0,70+,4
2023,46,M,Tainan City,67000,0,70+,10
2023,46,M,Tainan City,67000,0,35~39,2
2023,46,F,Tainan City,67000,0,65~69,1
2023,46,M,Tainan City,67000,0,65~69,1
2023,46,F,Tainan City,67000,0,40~44,1
2023,46,F,Tainan City,67000,0,50~54,1
2023,46,F,Tainan City,67000,0,55~59,2
2023,46,M,Tainan City,67000,0,55~59,6
2023,46,F,Tainan City,67000,0,60~64,2
2023,46,M,Tainan City,67000,0,60~64,2
2023,46,F,Tainan City,67000,0,65~69,2
2023,46,M,Tainan City,67000,0,65~69,6
2023,46,F,Tainan City,67000,0,70+,3
2023,46,M,Tainan City,67000,0,70+,3
2023,46,F,Tainan City,67000,0,25~29,2
2023,46,M,Tainan City,67000,0,25~29,1
2023,46,F,Tainan City,67000,0,35~39,2
2023,46,F,Tainan City,67000,0,40~44,1
2023,46,M,Tainan City,67000,0,40~44,2
2023,46,F,Tainan City,67000,0,45~49,2
2023,46,F,Tainan City,67000,0,50~54,3
2023,46,M,Tainan City,67000,0,50~54,1
2023,46,F,Tainan City,67000,0,55~59,3
2023,46,F,Tainan City,67000,0,65~69,4
2023,46,F,Tainan City,67000,0,70+,5
2023,46,M,Tainan City,67000,0,70+,1
2023,46,M,Tainan City,67000,0,60~64,1
2023,46,M,Taoyuan City,68000,0,25~29,1
2023,46,M,Taoyuan City,68000,0,55~59,1
2023,46,M,Taoyuan City,68000,1,60~64,1
2023,46,F,Taoyuan City,68000,1,45~49,1
2023,46,F,Taoyuan City,68000,1,20~24,1
2023,47,M,Kinmen County,9020,0,50~54,1
2023,47,F,Yilan County,10002,0,25~29,1
2023,47,F,Hsinchu County,10004,1,35~39,1
2023,47,M,Changhua County,10007,0,60~64,1
2023,47,M,Yunlin County,10009,0,45~49,1
2023,47,M,Yunlin County,10009,0,50~54,1
2023,47,M,Yunlin County,10009,0,55~59,1
2023,47,M,Yunlin County,10009,0,5~9,1
2023,47,F,Yunlin County,10009,0,60~64,1
2023,47,M,Yunlin County,10009,0,60~64,2
2023,47,M,Yunlin County,10009,0,65~69,2
2023,47,F,Yunlin County,10009,0,70+,1
2023,47,M,Yunlin County,10009,0,70+,3
2023,47,M,Yunlin County,10009,0,20~24,1
2023,47,M,Yunlin County,10009,0,40~44,1
2023,47,M,Yunlin County,10009,0,70+,1
2023,47,M,Yunlin County,10009,0,60~64,1
2023,47,M,Chiayi County,10010,0,35~39,1
2023,47,M,Chiayi County,10010,0,40~44,1
2023,47,M,Chiayi County,10010,0,45~49,1
2023,47,M,Chiayi County,10010,0,65~69,1
2023,47,M,Chiayi County,10010,0,70+,1
2023,47,M,Chiayi County,10010,0,65~69,1
2023,47,M,Chiayi County,10010,0,70+,1
2023,47,M,Chiayi County,10010,0,50~54,1
2023,47,F,Chiayi County,10010,0,55~59,1
2023,47,M,Chiayi County,10010,0,65~69,1
2023,47,F,Pingtung County,10013,0,15~19,1
2023,47,F,Pingtung County,10013,0,20~24,1
2023,47,M,Pingtung County,10013,0,15~19,1
2023,47,M,Pingtung County,10013,0,20~24,2
2023,47,F,Pingtung County,10013,0,25~29,1
2023,47,M,Pingtung County,10013,0,25~29,1
2023,47,F,Pingtung County,10013,0,35~39,1
2023,47,M,Pingtung County,10013,0,35~39,2
2023,47,M,Pingtung County,10013,0,40~44,2
2023,47,M,Pingtung County,10013,0,45~49,2
2023,47,F,Pingtung County,10013,0,50~54,1
2023,47,F,Pingtung County,10013,0,55~59,1
2023,47,M,Pingtung County,10013,0,55~59,1
2023,47,F,Pingtung County,10013,0,65~69,1
2023,47,F,Pingtung County,10013,0,70+,1
2023,47,F,Pingtung County,10013,0,25~29,1
2023,47,F,Pingtung County,10013,0,50~54,1
2023,47,M,Pingtung County,10013,0,25~29,1
2023,47,M,Pingtung County,10013,0,50~54,1
2023,47,M,Pingtung County,10013,0,20~24,1
2023,47,M,Pingtung County,10013,0,35~39,1
2023,47,F,Pingtung County,10013,0,50~54,1
